UBIGEO,NOMBRE,DEPARTAMENTO,PROVINCIA,DISTRITO,POBLACION,VIVIENDA,VIVIENDAS CON LUZ,VIVIENDAS SIN LUZ,AREA
305040118,MINASPATA,APURIMAC,COTABAMBAS,HAQUIRA,3,1,0,1,RURAL
305040116,CHECCAN,APURIMAC,COTABAMBAS,HAQUIRA,14,10,5,1,RURAL
305040115,HATUNRIMIYOC,APURIMAC,COTABAMBAS,HAQUIRA,116,47,18,20,RURAL
305040144,YANQQUECHURA,APURIMAC,COTABAMBAS,HAQUIRA,27,12,0,7,RURAL
305040143,QACCAMPA,APURIMAC,COTABAMBAS,HAQUIRA,71,31,0,25,RURAL
305040109,INCAPATA,APURIMAC,COTABAMBAS,HAQUIRA,22,16,8,1,RURAL
305040105,CCASASCCAPATA,APURIMAC,COTABAMBAS,HAQUIRA,8,3,1,1,RURAL
305040110,HUANCA UMUYTO,APURIMAC,COTABAMBAS,HAQUIRA,367,180,62,46,RURAL
305040112,MATARA,APURIMAC,COTABAMBAS,HAQUIRA,40,18,8,9,RURAL
305040108,QUENAQUENAYOC,APURIMAC,COTABAMBAS,HAQUIRA,26,13,0,8,RURAL
305040102,COSAMA,APURIMAC,COTABAMBAS,HAQUIRA,12,6,4,1,RURAL
305040104,PAMPA SAN JOSE,APURIMAC,COTABAMBAS,HAQUIRA,115,74,17,16,RURAL
305040098,CCOLCCARAMA,APURIMAC,COTABAMBAS,HAQUIRA,17,14,5,3,RURAL
305040096,TICLLASCA,APURIMAC,COTABAMBAS,HAQUIRA,3,6,2,1,RURAL
305040097,HAPUPAMPA,APURIMAC,COTABAMBAS,HAQUIRA,129,60,31,18,RURAL
305040152,VILLA UNION,APURIMAC,COTABAMBAS,HAQUIRA,32,18,8,4,RURAL
305040086,HUAYHUA CALLA,APURIMAC,COTABAMBAS,HAQUIRA,0,2,0,0,RURAL
305040076,RUMICHACA,APURIMAC,COTABAMBAS,HAQUIRA,5,1,0,1,RURAL
305040077,QUIRHUAÑA,APURIMAC,COTABAMBAS,HAQUIRA,2,3,0,1,RURAL
305040071,TINYARIPA,APURIMAC,COTABAMBAS,HAQUIRA,23,8,7,1,RURAL
305040075,TULLA,APURIMAC,COTABAMBAS,HAQUIRA,40,21,11,1,RURAL
305040092,QUILLOPUQUIO,APURIMAC,COTABAMBAS,HAQUIRA,3,3,0,2,RURAL
305040091,CCAHUACCAHUA,APURIMAC,COTABAMBAS,HAQUIRA,7,5,0,3,RURAL
305040085,PIRURO,APURIMAC,COTABAMBAS,HAQUIRA,0,4,0,0,RURAL
305040142,HUASCAYPATA,APURIMAC,COTABAMBAS,HAQUIRA,23,11,10,1,RURAL
305040151,QUIWAYLLA,APURIMAC,COTABAMBAS,HAQUIRA,2,3,0,1,RURAL
305040095,TAMBO,APURIMAC,COTABAMBAS,HAQUIRA,17,26,4,4,RURAL
305040100,CCASCCAHUASI,APURIMAC,COTABAMBAS,HAQUIRA,2,4,1,0,RURAL
305040048,PALCAMAYO,APURIMAC,COTABAMBAS,HAQUIRA,15,16,0,6,RURAL
305040051,YURAC MAYO,APURIMAC,COTABAMBAS,HAQUIRA,3,4,0,3,RURAL
305040042,TOROPUCYO,APURIMAC,COTABAMBAS,HAQUIRA,0,4,0,0,RURAL
305040044,COCAHUAYTA,APURIMAC,COTABAMBAS,HAQUIRA,0,2,0,0,RURAL
305040057,PAYAPATAN,APURIMAC,COTABAMBAS,HAQUIRA,25,15,7,3,RURAL
305040090,OCCORURUYOC,APURIMAC,COTABAMBAS,HAQUIRA,29,20,9,1,RURAL
305040073,ANYO,APURIMAC,COTABAMBAS,HAQUIRA,1,20,0,1,RURAL
305040072,CCOCHARARA,APURIMAC,COTABAMBAS,HAQUIRA,76,61,23,7,RURAL
305040067,PARCAHUAYLLA,APURIMAC,COTABAMBAS,HAQUIRA,6,6,0,2,RURAL
305040068,PAUCHI MARCAYAC (PAUCHI),APURIMAC,COTABAMBAS,HAQUIRA,59,45,11,6,RURAL
305040065,OSCOLLO,APURIMAC,COTABAMBAS,HAQUIRA,44,33,14,2,RURAL
305040040,PARCOTA,APURIMAC,COTABAMBAS,HAQUIRA,22,9,0,8,RURAL
305040041,HUAYLLABAMBA,APURIMAC,COTABAMBAS,HAQUIRA,0,5,0,0,RURAL
305040046,CHECCHIPUNCO,APURIMAC,COTABAMBAS,HAQUIRA,11,8,0,5,RURAL
305040139,PAUCHI,APURIMAC,COTABAMBAS,HAQUIRA,5,16,1,0,RURAL
305040146,YANAHUAYLLA,APURIMAC,COTABAMBAS,HAQUIRA,1,6,0,1,RURAL
305040074,CCOCHA SASIN,APURIMAC,COTABAMBAS,HAQUIRA,2,5,0,2,RURAL
305040154,CCASAPATA,APURIMAC,COTABAMBAS,HAQUIRA,3,8,2,0,RURAL
305040061,PATAN,APURIMAC,COTABAMBAS,HAQUIRA,694,275,78,156,URBANO
305040106,ICMAPATA,APURIMAC,COTABAMBAS,HAQUIRA,29,35,11,4,RURAL
305040107,HUAMANCHARPA,APURIMAC,COTABAMBAS,HAQUIRA,2,10,0,1,RURAL
305040088,CCOCHAPAMPA,APURIMAC,COTABAMBAS,HAQUIRA,2,4,0,2,RURAL
305040094,CCARMISCCA,APURIMAC,COTABAMBAS,HAQUIRA,45,33,23,1,RURAL
305040089,TAJRAPUNCO,APURIMAC,COTABAMBAS,HAQUIRA,15,20,0,6,RURAL
305040078,HUSPACCOTO,APURIMAC,COTABAMBAS,HAQUIRA,14,20,5,2,RURAL
305040087,QUEUAPAMPA,APURIMAC,COTABAMBAS,HAQUIRA,4,4,1,0,RURAL
305040050,CHALLHUAPUQUIO,APURIMAC,COTABAMBAS,HAQUIRA,0,3,0,0,RURAL
305040141,CCOCHAC DESPENSA,APURIMAC,COTABAMBAS,HAQUIRA,68,53,27,1,RURAL
305040038,PICHE,APURIMAC,COTABAMBAS,HAQUIRA,35,17,9,2,RURAL
305040148,PUMA WASI,APURIMAC,COTABAMBAS,HAQUIRA,19,8,7,0,RURAL
305040039,PATAHUASI,APURIMAC,COTABAMBAS,HAQUIRA,151,64,42,6,RURAL
305040063,SAN JUAN DE LIMACPAMPA,APURIMAC,COTABAMBAS,HAQUIRA,41,15,0,10,RURAL
305040149,SUYTUHUAYLLA,APURIMAC,COTABAMBAS,HAQUIRA,4,3,0,2,RURAL
305040135,LLANCAMA,APURIMAC,COTABAMBAS,HAQUIRA,13,6,0,5,RURAL
305040049,ANPATO HUAYLLA,APURIMAC,COTABAMBAS,HAQUIRA,15,6,6,0,RURAL
305040054,CCOYAPUNCO,APURIMAC,COTABAMBAS,HAQUIRA,68,21,16,2,RURAL
305040055,CCASAPATA,APURIMAC,COTABAMBAS,HAQUIRA,48,14,7,7,RURAL
305040059,AHUANCAYOC,APURIMAC,COTABAMBAS,HAQUIRA,12,4,0,3,RURAL
305040052,ANTAPUNCO,APURIMAC,COTABAMBAS,HAQUIRA,29,12,8,4,RURAL
305040069,YARCAHUCLLA,APURIMAC,COTABAMBAS,HAQUIRA,8,6,2,1,RURAL
305040133,QENCO,APURIMAC,COTABAMBAS,HAQUIRA,3,2,1,0,RURAL
305040082,LLAULLIYOC,APURIMAC,COTABAMBAS,HAQUIRA,17,6,4,1,RURAL
305040007,HUANCACALLA GRANDE,APURIMAC,COTABAMBAS,HAQUIRA,193,90,24,35,RURAL
305040014,OCRAÑAHUIN,APURIMAC,COTABAMBAS,HAQUIRA,101,40,29,9,RURAL
305040013,ANTAPAMPA,APURIMAC,COTABAMBAS,HAQUIRA,77,40,18,5,RURAL
305040026,CHURO CHURO,APURIMAC,COTABAMBAS,HAQUIRA,2,5,1,1,RURAL
305040034,PUCRO PUCRO,APURIMAC,COTABAMBAS,HAQUIRA,12,10,0,6,RURAL
305040022,SORAMACCA,APURIMAC,COTABAMBAS,HAQUIRA,4,4,0,3,RURAL
305040027,CCOCHANI,APURIMAC,COTABAMBAS,HAQUIRA,17,10,0,8,RURAL
305040020,CHAHUILCA,APURIMAC,COTABAMBAS,HAQUIRA,8,6,0,5,RURAL
305040029,ANCATIANA,APURIMAC,COTABAMBAS,HAQUIRA,13,10,5,1,RURAL
305040018,JAPO,APURIMAC,COTABAMBAS,HAQUIRA,1,3,1,0,RURAL
305040006,DOROTEA,APURIMAC,COTABAMBAS,HAQUIRA,0,1,0,0,RURAL
305040012,LONJERA,APURIMAC,COTABAMBAS,HAQUIRA,7,8,3,0,RURAL
305040008,QUIHUINCHE,APURIMAC,COTABAMBAS,HAQUIRA,20,13,5,3,RURAL
305040009,PILAPATA,APURIMAC,COTABAMBAS,HAQUIRA,0,4,0,0,RURAL
305040025,SIMACCHE,APURIMAC,COTABAMBAS,HAQUIRA,13,7,4,1,RURAL
305040024,CCOLCHAUASI,APURIMAC,COTABAMBAS,HAQUIRA,5,2,0,2,RURAL
305040036,TRAPICHE,APURIMAC,COTABAMBAS,HAQUIRA,0,2,0,0,RURAL
305040031,CHIRAPATAN,APURIMAC,COTABAMBAS,HAQUIRA,9,9,3,2,RURAL
305040032,CCONCHAYOC,APURIMAC,COTABAMBAS,HAQUIRA,72,29,16,4,RURAL
305040010,CCOCHA,APURIMAC,COTABAMBAS,HAQUIRA,300,132,9,94,RURAL
305040005,BELLAVISTA,APURIMAC,COTABAMBAS,HAQUIRA,165,82,7,54,RURAL
305040002,MOCABAMBA,APURIMAC,COTABAMBAS,HAQUIRA,205,89,15,59,RURAL
305040132,ALTO LIBERTAD,APURIMAC,COTABAMBAS,HAQUIRA,87,31,6,19,RURAL
305040172,CAPILLANI,APURIMAC,COTABAMBAS,HAQUIRA,2,1,0,1,RURAL
305040167,CHUYAUNUCHAYOC,APURIMAC,COTABAMBAS,HAQUIRA,3,4,0,1,RURAL
305040119,HUAYLLANI,APURIMAC,COTABAMBAS,HAQUIRA,8,7,0,5,RURAL
305040093,HUANCASCCA,APURIMAC,COTABAMBAS,HAQUIRA,558,277,165,61,URBANO
305040066,QUENORARA,APURIMAC,COTABAMBAS,HAQUIRA,1,3,0,1,RURAL
305040043,CARHUACPAMPA,APURIMAC,COTABAMBAS,HAQUIRA,65,3,0,1,RURAL
305040047,CHACAPAN,APURIMAC,COTABAMBAS,HAQUIRA,138,80,56,3,RURAL
305040145,HAPO CUCHU,APURIMAC,COTABAMBAS,HAQUIRA,0,5,0,0,RURAL
305040162,PACCRANPATA,APURIMAC,COTABAMBAS,HAQUIRA,6,2,2,0,RURAL
305040001,HAQUIRA,APURIMAC,COTABAMBAS,HAQUIRA,3418,1447,838,190,URBANO
305040163,TUPUS,APURIMAC,COTABAMBAS,HAQUIRA,10,4,3,1,RURAL
305040037,SAN JUAN DE LLACHUA,APURIMAC,COTABAMBAS,HAQUIRA,463,186,106,44,URBANO
305040170,ASIRHUIRI,APURIMAC,COTABAMBAS,HAQUIRA,5,4,0,3,RURAL
305040155,SULLA,APURIMAC,COTABAMBAS,HAQUIRA,4,3,0,3,RURAL
305040056,MARCAPATA,APURIMAC,COTABAMBAS,HAQUIRA,16,5,0,5,RURAL
305040045,PIANCALLA,APURIMAC,COTABAMBAS,HAQUIRA,0,2,0,0,RURAL
305040028,HUISCACHAYOC,APURIMAC,COTABAMBAS,HAQUIRA,0,5,0,0,RURAL
305040021,CCONCHURO,APURIMAC,COTABAMBAS,HAQUIRA,5,5,2,1,RURAL
305040147,CUTACUTA,APURIMAC,COTABAMBAS,HAQUIRA,4,7,0,3,RURAL
305040176,HUISTAC,APURIMAC,COTABAMBAS,HAQUIRA,17,10,2,5,RURAL
305040081,HAPURO,APURIMAC,COTABAMBAS,HAQUIRA,125,50,38,3,RURAL
305040123,MUTUHUASI -SOCLLA,APURIMAC,COTABAMBAS,HAQUIRA,14,19,0,9,RURAL
305040126,HUAMANCHARPA,APURIMAC,COTABAMBAS,HAQUIRA,1,3,0,1,RURAL
305040128,PAMPAUQUIPA,APURIMAC,COTABAMBAS,HAQUIRA,10,9,0,5,RURAL
305040017,ACCOPATA,APURIMAC,COTABAMBAS,HAQUIRA,6,2,1,1,RURAL
305040011,HUANCACALLA CHICO,APURIMAC,COTABAMBAS,HAQUIRA,98,44,10,23,RURAL
305040122,MUTCA,APURIMAC,COTABAMBAS,HAQUIRA,14,7,0,5,RURAL
305040079,CHALLHUAPUCYO,APURIMAC,COTABAMBAS,HAQUIRA,24,18,7,1,RURAL
305040150,UMAJURO,APURIMAC,COTABAMBAS,HAQUIRA,19,10,2,7,RURAL
305040117,RAQUICCASA,APURIMAC,COTABAMBAS,HAQUIRA,4,4,0,4,RURAL
305040080,HUICSUPILLO,APURIMAC,COTABAMBAS,HAQUIRA,76,34,2,28,RURAL
305040083,HUILLUCA,APURIMAC,COTABAMBAS,HAQUIRA,62,20,1,16,RURAL
305040129,ORCCONTAQUI,APURIMAC,COTABAMBAS,HAQUIRA,26,28,0,18,RURAL
305040125,PALCHI,APURIMAC,COTABAMBAS,HAQUIRA,3,4,0,3,RURAL
305040169,TORUYCUCHO,APURIMAC,COTABAMBAS,HAQUIRA,5,3,0,3,RURAL
305040060,PECCOY,APURIMAC,COTABAMBAS,HAQUIRA,44,12,4,6,RURAL
305050031,SULTO,APURIMAC,COTABAMBAS,MARA,67,20,10,9,RURAL
305050015,CCOLLPAPAMPA,APURIMAC,COTABAMBAS,MARA,112,33,2,31,RURAL
305050013,LLAULLI,APURIMAC,COTABAMBAS,MARA,24,11,0,9,RURAL
305050037,AMARUPATA,APURIMAC,COTABAMBAS,MARA,82,44,15,10,RURAL
305050030,ANDRES AVELINO CACERES,APURIMAC,COTABAMBAS,MARA,55,26,14,3,RURAL
305050012,ACCOPINTACHINA,APURIMAC,COTABAMBAS,MARA,36,14,0,10,RURAL
305050029,HUACUY,APURIMAC,COTABAMBAS,MARA,73,24,14,6,RURAL
305050020,ÑAHUIPUQUIO,APURIMAC,COTABAMBAS,MARA,81,25,20,5,RURAL
305050018,QUINURA,APURIMAC,COTABAMBAS,MARA,52,18,12,2,RURAL
305050026,SHURO,APURIMAC,COTABAMBAS,MARA,59,15,11,4,RURAL
305050059,PAMPAPAMPA,APURIMAC,COTABAMBAS,MARA,78,22,20,2,RURAL
305050057,CCOCHACCOCHA,APURIMAC,COTABAMBAS,MARA,58,19,12,7,RURAL
305050058,HUIÑACPUQUIO,APURIMAC,COTABAMBAS,MARA,23,12,9,3,RURAL
305050021,CANCAYSILLO,APURIMAC,COTABAMBAS,MARA,52,16,15,1,RURAL
305050022,ARCOSPAMPA,APURIMAC,COTABAMBAS,MARA,75,30,24,5,RURAL
305050023,CHOQUEMAYO,APURIMAC,COTABAMBAS,MARA,66,18,16,0,RURAL
305050028,CHEQOLLO,APURIMAC,COTABAMBAS,MARA,77,23,20,3,RURAL
305050007,PUEBLO JOVEN HUARAQUERAY,APURIMAC,COTABAMBAS,MARA,124,46,25,7,RURAL
305050016,SACCRE,APURIMAC,COTABAMBAS,MARA,56,21,9,12,RURAL
305050017,PISACCASA,APURIMAC,COTABAMBAS,MARA,389,120,77,39,RURAL
305050014,CONGOTA,APURIMAC,COTABAMBAS,MARA,133,44,34,10,RURAL
305050041,CHACAMACHAY,APURIMAC,COTABAMBAS,MARA,161,60,42,8,RURAL
305050024,YURICANCHA,APURIMAC,COTABAMBAS,MARA,234,80,63,10,RURAL
305050019,HUARUMA,APURIMAC,COTABAMBAS,MARA,134,50,42,5,RURAL
305050010,CCARAHUAYLLA,APURIMAC,COTABAMBAS,MARA,23,27,0,11,RURAL
305050053,RETAMAYOC,APURIMAC,COTABAMBAS,MARA,24,8,0,8,RURAL
305050011,PITIC,APURIMAC,COTABAMBAS,MARA,264,94,72,15,RURAL
305050009,SAN MARTIN DE PUCAR,APURIMAC,COTABAMBAS,MARA,94,40,27,5,RURAL
305050005,YACHAPA,APURIMAC,COTABAMBAS,MARA,7,14,0,6,RURAL
305050049,PIRAHUAYLLA,APURIMAC,COTABAMBAS,MARA,0,6,0,0,RURAL
305050003,TARIPAYA,APURIMAC,COTABAMBAS,MARA,15,6,6,0,RURAL
305050004,ACCOERA,APURIMAC,COTABAMBAS,MARA,52,23,12,4,RURAL
305050050,CURANCUYOC,APURIMAC,COTABAMBAS,MARA,5,1,0,1,RURAL
305050047,CCATINA,APURIMAC,COTABAMBAS,MARA,35,16,16,0,RURAL
305050044,HUALLHUAC,APURIMAC,COTABAMBAS,MARA,63,31,23,1,RURAL
305050002,PATIRARA,APURIMAC,COTABAMBAS,MARA,82,30,29,1,RURAL
305050062,CHUSAPA,APURIMAC,COTABAMBAS,MARA,29,10,0,9,RURAL
305050060,CHICHIHUAYOC,APURIMAC,COTABAMBAS,MARA,7,3,0,3,RURAL
305050048,SOCABAMBA,APURIMAC,COTABAMBAS,MARA,3,1,1,0,RURAL
305050046,PAMPURA,APURIMAC,COTABAMBAS,MARA,149,68,15,40,RURAL
305050043,APUMARCA,APURIMAC,COTABAMBAS,MARA,402,130,106,24,RURAL
305050001,MARA,APURIMAC,COTABAMBAS,MARA,1146,439,249,68,URBANO
305050008,CCOMPERACCAY,APURIMAC,COTABAMBAS,MARA,1,12,0,1,RURAL
305050063,SANTA ROSA DE HUARAQUERAY,APURIMAC,COTABAMBAS,MARA,44,21,0,15,RURAL
305050064,MAYUPAMPA,APURIMAC,COTABAMBAS,MARA,89,24,18,6,RURAL
305050065,CCACHUPAMPA,APURIMAC,COTABAMBAS,MARA,4,5,0,3,RURAL
305050025,KISHUARPATA,APURIMAC,COTABAMBAS,MARA,53,19,0,18,RURAL
305050027,HUAYLLURA,APURIMAC,COTABAMBAS,MARA,151,55,0,44,RURAL
305050032,HUAYLLAYOC,APURIMAC,COTABAMBAS,MARA,110,38,25,7,RURAL
305050033,HUISLLAPUQUIO,APURIMAC,COTABAMBAS,MARA,27,7,3,4,RURAL
305050034,PISARACCAY,APURIMAC,COTABAMBAS,MARA,108,30,24,4,RURAL
305050035,CCATINSO,APURIMAC,COTABAMBAS,MARA,120,39,25,11,RURAL
305050036,CCAPACCASA,APURIMAC,COTABAMBAS,MARA,184,63,33,23,RURAL
305050038,SAHUAYOC,APURIMAC,COTABAMBAS,MARA,35,10,7,3,RURAL
305050039,CURCA,APURIMAC,COTABAMBAS,MARA,66,30,6,13,RURAL
305050042,PATABAMBA,APURIMAC,COTABAMBAS,MARA,125,37,22,13,RURAL
305050054,LIMACPAMPA,APURIMAC,COTABAMBAS,MARA,15,5,4,1,RURAL
305050055,PATARCANCHA,APURIMAC,COTABAMBAS,MARA,15,5,3,1,RURAL
305010112,CHAULLACA,APURIMAC,COTABAMBAS,TAMBOBAMBA,0,4,0,0,RURAL
305010030,PACCAYRANA,APURIMAC,COTABAMBAS,TAMBOBAMBA,0,1,0,0,RURAL
305010047,YALLPO,APURIMAC,COTABAMBAS,TAMBOBAMBA,0,4,0,0,RURAL
305010094,HILLCACUYOC,APURIMAC,COTABAMBAS,TAMBOBAMBA,17,6,1,3,RURAL
305010066,PULLUNCO,APURIMAC,COTABAMBAS,TAMBOBAMBA,0,1,0,0,RURAL
305010051,PUNAPAMPA,APURIMAC,COTABAMBAS,TAMBOBAMBA,156,70,44,9,RURAL
305010128,UCHUCCOCHA,APURIMAC,COTABAMBAS,TAMBOBAMBA,2,1,0,1,RURAL
305010043,CCACCAHUASI,APURIMAC,COTABAMBAS,TAMBOBAMBA,69,19,5,14,RURAL
305010039,YANACCA,APURIMAC,COTABAMBAS,TAMBOBAMBA,231,100,46,13,RURAL
305010042,CCOLCCAPATA,APURIMAC,COTABAMBAS,TAMBOBAMBA,29,10,6,4,RURAL
305010052,OCCRABAMBA,APURIMAC,COTABAMBAS,TAMBOBAMBA,128,39,29,10,RURAL
305010055,SECSECCA,APURIMAC,COTABAMBAS,TAMBOBAMBA,35,25,9,11,RURAL
305010032,PAMPALQUI,APURIMAC,COTABAMBAS,TAMBOBAMBA,0,7,0,0,RURAL
305010029,SIRI,APURIMAC,COTABAMBAS,TAMBOBAMBA,1,4,0,1,RURAL
305010034,TOTORHUAYLAS,APURIMAC,COTABAMBAS,TAMBOBAMBA,27,21,9,6,RURAL
305010127,QQUERQUERHUA,APURIMAC,COTABAMBAS,TAMBOBAMBA,21,18,0,9,RURAL
305010033,LLACTACUNCA,APURIMAC,COTABAMBAS,TAMBOBAMBA,62,30,11,15,RURAL
305010037,POCPOQQUERAY,APURIMAC,COTABAMBAS,TAMBOBAMBA,87,40,24,13,RURAL
305010096,PATARIO,APURIMAC,COTABAMBAS,TAMBOBAMBA,51,15,7,8,RURAL
305010095,LLAULLIPAMPA,APURIMAC,COTABAMBAS,TAMBOBAMBA,8,2,0,2,RURAL
305010049,LLANTAPATA,APURIMAC,COTABAMBAS,TAMBOBAMBA,13,4,0,4,RURAL
305010035,HUASICCASA,APURIMAC,COTABAMBAS,TAMBOBAMBA,24,11,0,8,RURAL
305010041,AGENTA,APURIMAC,COTABAMBAS,TAMBOBAMBA,22,8,0,6,RURAL
305010040,AÑUCCALLA,APURIMAC,COTABAMBAS,TAMBOBAMBA,104,37,19,10,RURAL
305010038,PARCCO,APURIMAC,COTABAMBAS,TAMBOBAMBA,10,11,4,1,RURAL
305010036,SONCCOPUNA,APURIMAC,COTABAMBAS,TAMBOBAMBA,40,21,7,7,RURAL
305010084,ALLAHUA,APURIMAC,COTABAMBAS,TAMBOBAMBA,150,51,31,16,RURAL
305010077,UPINA,APURIMAC,COTABAMBAS,TAMBOBAMBA,23,9,0,8,RURAL
305010081,HUALLUYO,APURIMAC,COTABAMBAS,TAMBOBAMBA,98,35,26,1,RURAL
305010087,ANTUYO,APURIMAC,COTABAMBAS,TAMBOBAMBA,153,43,28,12,RURAL
305010105,TASTAYOC,APURIMAC,COTABAMBAS,TAMBOBAMBA,34,12,7,3,RURAL
305010107,CONCHAPALLANA,APURIMAC,COTABAMBAS,TAMBOBAMBA,27,11,4,6,RURAL
305010106,CORANCO,APURIMAC,COTABAMBAS,TAMBOBAMBA,34,14,5,3,RURAL
305010085,HUINCHO,APURIMAC,COTABAMBAS,TAMBOBAMBA,26,10,0,6,RURAL
305010079,VENTANA,APURIMAC,COTABAMBAS,TAMBOBAMBA,41,17,9,3,RURAL
305010076,PUMAMARCA,APURIMAC,COTABAMBAS,TAMBOBAMBA,461,256,126,13,URBANO
305010131,ÑUÑUNHUAYOC,APURIMAC,COTABAMBAS,TAMBOBAMBA,19,9,5,0,RURAL
305010069,HUAYLLAHUARQUE,APURIMAC,COTABAMBAS,TAMBOBAMBA,80,28,11,8,RURAL
305010080,CHOQUECCA,APURIMAC,COTABAMBAS,TAMBOBAMBA,220,82,42,17,RURAL
305010083,ÑUÑUPATA,APURIMAC,COTABAMBAS,TAMBOBAMBA,37,18,10,2,RURAL
305010072,CHACACANTA,APURIMAC,COTABAMBAS,TAMBOBAMBA,20,12,3,3,RURAL
305010097,COTANIRAY,APURIMAC,COTABAMBAS,TAMBOBAMBA,32,30,11,4,RURAL
305010099,CCELLOHUASI,APURIMAC,COTABAMBAS,TAMBOBAMBA,22,10,6,2,RURAL
305010100,CONDORTAPA,APURIMAC,COTABAMBAS,TAMBOBAMBA,21,9,4,5,RURAL
305010109,WASIYANA,APURIMAC,COTABAMBAS,TAMBOBAMBA,11,5,0,4,RURAL
305010103,TASTANI,APURIMAC,COTABAMBAS,TAMBOBAMBA,7,3,1,1,RURAL
305010104,SUNTUHUAYLLA,APURIMAC,COTABAMBAS,TAMBOBAMBA,78,26,19,7,RURAL
305010064,PICHACA,APURIMAC,COTABAMBAS,TAMBOBAMBA,162,44,12,32,RURAL
305010061,MILLOCCASA,APURIMAC,COTABAMBAS,TAMBOBAMBA,8,3,2,1,RURAL
305010062,AYACCASI,APURIMAC,COTABAMBAS,TAMBOBAMBA,65,19,6,13,RURAL
305010053,PERCCATA,APURIMAC,COTABAMBAS,TAMBOBAMBA,41,10,6,4,RURAL
305010044,TASTAPATA,APURIMAC,COTABAMBAS,TAMBOBAMBA,6,6,0,3,RURAL
305010050,CHULLUPATA,APURIMAC,COTABAMBAS,TAMBOBAMBA,79,35,13,15,RURAL
305010057,ÑAHUINPUQUIO,APURIMAC,COTABAMBAS,TAMBOBAMBA,69,49,23,10,RURAL
305010073,SANCCAYO,APURIMAC,COTABAMBAS,TAMBOBAMBA,38,15,7,6,RURAL
305010078,PAYANCCA,APURIMAC,COTABAMBAS,TAMBOBAMBA,133,49,37,6,RURAL
305010074,CONSA,APURIMAC,COTABAMBAS,TAMBOBAMBA,0,1,0,0,RURAL
305010075,HUISACHA,APURIMAC,COTABAMBAS,TAMBOBAMBA,2,3,0,2,RURAL
305010068,ACCHIHUACHANA,APURIMAC,COTABAMBAS,TAMBOBAMBA,30,9,5,2,RURAL
305010060,CCORMO,APURIMAC,COTABAMBAS,TAMBOBAMBA,70,21,10,11,RURAL
305010056,PILLCO,APURIMAC,COTABAMBAS,TAMBOBAMBA,50,18,11,4,RURAL
305010070,PACLA PACLA,APURIMAC,COTABAMBAS,TAMBOBAMBA,69,27,12,8,RURAL
305010058,CCASACANCHA,APURIMAC,COTABAMBAS,TAMBOBAMBA,157,50,38,10,RURAL
305010054,CCAHUACCAHUA,APURIMAC,COTABAMBAS,TAMBOBAMBA,83,28,19,5,RURAL
305010059,PARCCANIA,APURIMAC,COTABAMBAS,TAMBOBAMBA,28,13,6,1,RURAL
305010048,ASACASI,APURIMAC,COTABAMBAS,TAMBOBAMBA,238,130,33,45,RURAL
305010110,TOMAY CALLA,APURIMAC,COTABAMBAS,TAMBOBAMBA,0,1,0,0,RURAL
305010027,RAYROCA,APURIMAC,COTABAMBAS,TAMBOBAMBA,15,13,0,2,RURAL
305010028,ROSASPAMPA,APURIMAC,COTABAMBAS,TAMBOBAMBA,4,2,0,2,RURAL
305010026,MATARA,APURIMAC,COTABAMBAS,TAMBOBAMBA,11,8,0,4,RURAL
305010125,ÑACA (ACA),APURIMAC,COTABAMBAS,TAMBOBAMBA,3,5,0,2,RURAL
305010093,CHACAYO,APURIMAC,COTABAMBAS,TAMBOBAMBA,0,1,0,0,RURAL
305010025,HUANCALLO,APURIMAC,COTABAMBAS,TAMBOBAMBA,43,21,0,11,RURAL
305010126,COHECARANA,APURIMAC,COTABAMBAS,TAMBOBAMBA,2,3,0,1,RURAL
305010092,CACHIBAMBA,APURIMAC,COTABAMBAS,TAMBOBAMBA,1,1,0,1,RURAL
305010031,HUAYLLAURA,APURIMAC,COTABAMBAS,TAMBOBAMBA,18,22,2,4,RURAL
305010123,CCOPERO,APURIMAC,COTABAMBAS,TAMBOBAMBA,4,1,0,1,RURAL
305010019,CHACCARO,APURIMAC,COTABAMBAS,TAMBOBAMBA,632,215,184,16,RURAL
305010124,COMBENTO(CONBENDO),APURIMAC,COTABAMBAS,TAMBOBAMBA,1,1,0,1,RURAL
305010021,MISCA 1,APURIMAC,COTABAMBAS,TAMBOBAMBA,3,1,0,1,RURAL
305010091,CHILLAOCCO,APURIMAC,COTABAMBAS,TAMBOBAMBA,6,3,0,3,RURAL
305010022,OCCORURO,APURIMAC,COTABAMBAS,TAMBOBAMBA,112,49,30,7,RURAL
305010088,CCOÑAMURO,APURIMAC,COTABAMBAS,TAMBOBAMBA,107,37,23,5,RURAL
305010089,AÑUPIRHUA,APURIMAC,COTABAMBAS,TAMBOBAMBA,14,3,3,0,RURAL
305010130,YANACCOCHA,APURIMAC,COTABAMBAS,TAMBOBAMBA,26,15,1,8,RURAL
305010121,MISCAPATA,APURIMAC,COTABAMBAS,TAMBOBAMBA,2,1,0,1,RURAL
305010011,HUMAHUIRE,APURIMAC,COTABAMBAS,TAMBOBAMBA,146,48,25,19,RURAL
305010009,RACCATI,APURIMAC,COTABAMBAS,TAMBOBAMBA,22,20,1,12,RURAL
305010016,PUCAHUARACCO,APURIMAC,COTABAMBAS,TAMBOBAMBA,44,14,9,4,RURAL
